timestamp_ns,duration_ns,cpu,utid,thread_name,tid,time_relative_s
905110831737965,3265869,2,7181,com.xingin.xhs,15858,0.025614339
905110835104705,25106,2,7181,com.xingin.xhs,15858,0.028981079
905110835199309,41464,2,7181,com.xingin.xhs,15858,0.029075683
905110835350351,16154,6,7181,com.xingin.xhs,15858,0.029226725
905110835799610,23886,0,7181,com.xingin.xhs,15858,0.029675984
905110835973520,999756,3,7181,com.xingin.xhs,15858,0.029849894
905110837000498,132120,0,7181,com.xingin.xhs,15858,0.030876872
905110837155934,2284830,6,7181,com.xingin.xhs,15858,0.031032308
905110839464446,2185710,4,7181,com.xingin.xhs,15858,0.03334082
905110842843922,2207682,4,7181,com.xingin.xhs,15858,0.036720296
905110845109344,1299967,4,7181,com.xingin.xhs,15858,0.038985718
905110846421477,1485474,4,7181,com.xingin.xhs,15858,0.040297851
905110848789479,385783,7,7181,com.xingin.xhs,15858,0.042665853
905110849283619,17863,7,7181,com.xingin.xhs,15858,0.043159993
905110849417246,2240234,7,7181,com.xingin.xhs,15858,0.04329362
905110851657480,125407,7,7182,Signal Catcher,15859,0.045533854
905110851785084,381958,6,7181,com.xingin.xhs,15858,0.045661458
905110852186573,3980103,4,7181,com.xingin.xhs,15858,0.046062947
905110856181365,1728719,7,7181,com.xingin.xhs,15858,0.050057739
905110858084889,2937215,7,7181,com.xingin.xhs,15858,0.051961263
905110861002980,160848,5,7183,Jit thread pool,15860,0.054879354
905110861036305,10213,7,7181,com.xingin.xhs,15858,0.054912679
905110861053069,50334,7,7181,com.xingin.xhs,15858,0.054929443
905110861110198,764079,7,7181,com.xingin.xhs,15858,0.054986572
905110861951751,485921,7,7181,com.xingin.xhs,15858,0.055828125
905110862798471,125529,7,7181,com.xingin.xhs,15858,0.056674845
905110863195973,228963,7,7181,com.xingin.xhs,15858,0.057072347
905110863470305,39714,7,7181,com.xingin.xhs,15858,0.057346679
905110863565927,119100,7,7181,com.xingin.xhs,15858,0.057442301
905110863707488,200806,7,7181,com.xingin.xhs,15858,0.057583862
905110863942026,172648,7,7181,com.xingin.xhs,15858,0.0578184
905110864493987,73202,7,7181,com.xingin.xhs,15858,0.058370361
905110864586272,18189,7,7181,com.xingin.xhs,15858,0.058462646
905110864646331,51310,7,7181,com.xingin.xhs,15858,0.058522705
905110864719003,27670,7,7181,com.xingin.xhs,15858,0.058595377
905110864761240,39673,7,7181,com.xingin.xhs,15858,0.058637614
905110864811370,832153,7,7181,com.xingin.xhs,15858,0.058687744
905110865474171,35929,5,7183,Jit thread pool,15860,0.059350545
905110865586435,71818,5,7184,HeapTaskDaemon,15861,0.059462809
905110865616139,254598,6,7185,ReferenceQueueD,15862,0.059492513
905110865668710,51921,7,7181,com.xingin.xhs,15858,0.059545084
905110865672942,56112,5,7184,HeapTaskDaemon,15861,0.059549316
905110865729054,77514,5,7186,FinalizerDaemon,15863,0.059605428
905110865730966,22298,7,7181,com.xingin.xhs,15858,0.05960734
905110865763803,1924642,7,7181,com.xingin.xhs,15858,0.059640177
905110865797210,112304,4,7187,FinalizerWatchd,15864,0.059673584
905110865826140,40528,5,7186,FinalizerDaemon,15863,0.059702514
905110866896005,208700,5,7188,binder:15858_1,15865,0.060772379
905110867101083,130697,4,7189,binder:15858_2,15866,0.060977457
905110867745533,81421,7,7181,com.xingin.xhs,15858,0.061621907
905110867916757,73894,7,7181,com.xingin.xhs,15858,0.061793131
905110869327809,531372,4,7189,binder:15858_2,15866,0.063204183
905110869953419,43132,4,7189,binder:15858_2,15866,0.063829793
905110870192840,22583,7,7181,com.xingin.xhs,15858,0.064069214
905110871050302,434855,4,7189,binder:15858_2,15866,0.064926676
905110871311085,1381877,7,7181,com.xingin.xhs,15858,0.065187459
905110871352508,11189,5,7188,binder:15858_1,15865,0.065228882
905110871425221,193278,5,7190,binder:15858_3,15867,0.065301595
905110871471119,11434,6,7188,binder:15858_1,15865,0.065347493
905110872751067,24943,7,7181,com.xingin.xhs,15858,0.066627441
905110872816293,77027,7,7181,com.xingin.xhs,15858,0.066692667
905110873044280,312052,7,7181,com.xingin.xhs,15858,0.066920654
905110873397511,6789469,7,7181,com.xingin.xhs,15858,0.067273885
905110880470834,19749431,7,7181,com.xingin.xhs,15858,0.074347208
905110900239389,12283814,7,7181,com.xingin.xhs,15858,0.094115763
905110912453378,57414,3,7192,Profile Saver,15869,0.106329752
905110912533131,38330,4,7192,Profile Saver,15869,0.106409505
905110912746958,1998046,7,7181,com.xingin.xhs,15858,0.106623332
905110912764047,111776,5,7192,Profile Saver,15869,0.106640421
905110914866993,753296,7,7181,com.xingin.xhs,15858,0.108743367
905110915691456,111979,7,7181,com.xingin.xhs,15858,0.10956783
905110915902190,56966,7,7181,com.xingin.xhs,15858,0.109778564
905110916109873,36743,7,7181,com.xingin.xhs,15858,0.109986247
905110916151458,115926,7,7181,com.xingin.xhs,15858,0.110027832
905110916396697,77108,7,7181,com.xingin.xhs,15858,0.110273071
905110916525359,19735,7,7181,com.xingin.xhs,15858,0.110401733
905110916661223,84026,7,7181,com.xingin.xhs,15858,0.110537597
905110916775359,53386,7,7181,com.xingin.xhs,15858,0.110651733
905110916936370,117147,7,7181,com.xingin.xhs,15858,0.110812744
905110917150400,735840,7,7181,com.xingin.xhs,15858,0.111026774
905110917940764,69092,6,7181,com.xingin.xhs,15858,0.111817138
905110918025156,1363484,7,7181,com.xingin.xhs,15858,0.11190153
905110919061695,339478,4,7193,SharedPreferenc,15870,0.112938069
905110919419199,134603,7,7193,SharedPreferenc,15870,0.113295573
905110919553802,1003702,7,7181,com.xingin.xhs,15858,0.113430176
905110920557504,94849,7,7193,SharedPreferenc,15870,0.114433878
905110920652353,698202,7,7181,com.xingin.xhs,15858,0.114528727
905110921350555,10091,7,7193,SharedPreferenc,15870,0.115226929
905110921617034,1534912,7,7181,com.xingin.xhs,15858,0.115493408
905110923058440,51066,6,7193,SharedPreferenc,15870,0.116934814
905110923119394,43701,6,7193,SharedPreferenc,15870,0.116995768
905110923151946,172730,7,7194,Thread-2,15871,0.11702832
905110923170094,168416,6,7193,SharedPreferenc,15870,0.117046468
905110923212859,29501,4,7181,com.xingin.xhs,15858,0.117089233
905110923324676,31494,7,7181,com.xingin.xhs,15858,0.11720105
905110923356170,12247,7,7194,Thread-2,15871,0.117232544
905110923358530,95906,6,7193,SharedPreferenc,15870,0.117234904
905110923447519,853190,7,7181,com.xingin.xhs,15858,0.117323893
905110924084726,1687622,6,7193,SharedPreferenc,15870,0.1179611
905110924300709,65145,7,7195,internal_handle,15872,0.118177083
905110924365854,63599,7,7181,com.xingin.xhs,15858,0.118242228
905110924415415,35237,4,7196,common_handlert,15873,0.118291789
905110924429453,15503,7,7195,internal_handle,15872,0.118305827
905110924461598,33040,7,7196,common_handlert,15873,0.118337972
905110924494638,1158163,7,7181,com.xingin.xhs,15858,0.118371012
905110925652801,13509,7,7196,common_handlert,15873,0.119529175
905110925758147,892456,7,7181,com.xingin.xhs,15858,0.119634521
905110926693857,119263,7,7181,com.xingin.xhs,15858,0.120570231
905110927118621,79427,7,7181,com.xingin.xhs,15858,0.120994995
905110927241790,13753,7,7181,com.xingin.xhs,15858,0.121118164
905110927373097,156942,7,7181,com.xingin.xhs,15858,0.121249471
905110927577972,87158,7,7181,com.xingin.xhs,15858,0.121454346
905110927707651,47038,7,7181,com.xingin.xhs,15858,0.121584025
905110927790130,14241,7,7181,com.xingin.xhs,15858,0.121666504
905110927836842,20874,7,7181,com.xingin.xhs,15858,0.121713216
905110927891896,26001,7,7181,com.xingin.xhs,15858,0.12176827
905110927951181,3673299,7,7181,com.xingin.xhs,15858,0.121827555
905110931624480,54444,7,7197,com.xingin.xhs,15874,0.125500854
905110931733286,336507,7,7181,com.xingin.xhs,15858,0.12560966
905110931984384,144654,4,7199,sentry_trace_dp,15876,0.125860758
905110932069793,54728,7,7198,sentry_crash_cb,15875,0.125946167
905110932098113,2128703,5,7181,com.xingin.xhs,15858,0.125974487
905110932203297,535726,7,7200,SentryThreadPoo,15877,0.126079671
905110932760548,1455607,7,7200,SentryThreadPoo,15877,0.126636922
905110933882211,111654,4,7201,SentryThreadPoo,15878,0.127758585
905110934144337,33936,6,7195,internal_handle,15872,0.128020711
905110934205372,11516,4,7201,SentryThreadPoo,15878,0.128081746
905110934246388,693156,7,7181,com.xingin.xhs,15858,0.128122762
905110934259856,104208,5,7200,SentryThreadPoo,15877,0.12813623
905110934353728,64291,4,7203,SentryThreadPoo,15880,0.128230102
905110934939544,117269,7,7202,otReporter.init,15879,0.128815918
905110935056813,247518,7,7181,com.xingin.xhs,15858,0.128933187
905110935304331,20467,7,7202,otReporter.init,15879,0.129180705
905110935324798,301147,7,7181,com.xingin.xhs,15858,0.129201172
905110935340179,114013,6,7193,SharedPreferenc,15870,0.129216553
905110935541310,20630,6,7195,internal_handle,15872,0.129417684
905110935593719,722941,4,7204,new1_initOtherN,15881,0.129470093
905110935613331,9603,6,7195,internal_handle,15872,0.129489705
905110935625945,13713,7,7202,otReporter.init,15879,0.129502319
905110935639658,136922,7,7181,com.xingin.xhs,15858,0.129516032
905110935771901,188761,6,7193,SharedPreferenc,15870,0.129648275
905110935776580,38208,7,7202,otReporter.init,15879,0.129652954
905110935814788,133952,7,7205,new2_getThreadP,15883,0.129691162
905110935891245,277994,5,7202,otReporter.init,15879,0.129767619
905110935948740,218587,7,7181,com.xingin.xhs,15858,0.129825114
905110936167327,7284,7,7205,new2_getThreadP,15883,0.130043701
905110936174611,321044,7,7181,com.xingin.xhs,15858,0.130050985
905110936180795,350627,5,7202,otReporter.init,15879,0.130057169
905110936347055,1017212,4,7204,new1_initOtherN,15881,0.130223429
